instancia;cruzamento;mutacao;execucao;fitness;limite_otimo;erro_relativo_percentual
instances/gr17.tsp;0.9;0.005;24;2118;2085;1.5827
instances/gr17.tsp;0.9;0.005;25;2146;2085;2.9257
instances/gr17.tsp;0.9;0.005;26;2175;2085;4.3165
instances/gr17.tsp;0.9;0.005;27;2085;2085;0.0
instances/gr17.tsp;0.9;0.005;28;2192;2085;5.1319
instances/gr17.tsp;0.9;0.005;29;2098;2085;0.6235
instances/gr17.tsp;0.9;0.005;30;2158;2085;3.5012
instances/gr17.tsp;0.9;0.01;1;2181;2085;4.6043
instances/gr17.tsp;0.9;0.01;2;2090;2085;0.2398
instances/gr17.tsp;0.9;0.01;3;2129;2085;2.1103
instances/gr17.tsp;0.9;0.01;4;2210;2085;5.9952
instances/gr17.tsp;0.9;0.01;5;2142;2085;2.7338
instances/gr17.tsp;0.9;0.01;6;2085;2085;0.0
instances/gr17.tsp;0.9;0.01;7;2090;2085;0.2398
instances/gr17.tsp;0.9;0.01;8;2103;2085;0.8633
instances/gr17.tsp;0.9;0.01;9;2158;2085;3.5012
instances/gr17.tsp;0.9;0.01;10;2209;2085;5.9472
instances/gr17.tsp;0.9;0.01;11;2085;2085;0.0
instances/gr17.tsp;0.9;0.01;12;2103;2085;0.8633
instances/gr17.tsp;0.9;0.01;13;2158;2085;3.5012
instances/gr17.tsp;0.9;0.01;14;2142;2085;2.7338
instances/gr17.tsp;0.9;0.01;15;2189;2085;4.988
instances/gr17.tsp;0.9;0.01;16;2103;2085;0.8633
instances/gr17.tsp;0.9;0.01;17;2090;2085;0.2398
instances/gr17.tsp;0.9;0.01;18;2158;2085;3.5012
instances/gr17.tsp;0.9;0.01;19;2201;2085;5.5635
instances/gr17.tsp;0.9;0.01;20;2158;2085;3.5012
instances/gr17.tsp;0.9;0.01;21;2151;2085;3.1655
instances/gr17.tsp;0.9;0.01;22;2228;2085;6.8585
instances/gr17.tsp;0.9;0.01;23;2189;2085;4.988
instances/gr17.tsp;0.9;0.01;24;2088;2085;0.1439
instances/gr17.tsp;0.9;0.01;25;2123;2085;1.8225
instances/gr17.tsp;0.9;0.01;26;2163;2085;3.741
instances/gr17.tsp;0.9;0.01;27;2168;2085;3.9808
instances/gr17.tsp;0.9;0.01;28;2085;2085;0.0
instances/gr17.tsp;0.9;0.01;29;2192;2085;5.1319
instances/gr17.tsp;0.9;0.01;30;2447;2085;17.3621
instances/berlin52.tsp;0.7;0.001;1;12909;7542;71.1615
instances/berlin52.tsp;0.7;0.001;2;10953;7542;45.2267
instances/berlin52.tsp;0.7;0.001;3;10356;7542;37.3111
instances/berlin52.tsp;0.7;0.001;4;9784;7542;29.7269
instances/berlin52.tsp;0.7;0.001;5;10817;7542;43.4235
instances/berlin52.tsp;0.7;0.001;6;9980;7542;32.3256
instances/berlin52.tsp;0.7;0.001;7;12822;7542;70.008
instances/berlin52.tsp;0.7;0.001;8;10783;7542;42.9727
instances/berlin52.tsp;0.7;0.001;9;11336;7542;50.305
instances/berlin52.tsp;0.7;0.001;10;11836;7542;56.9345
instances/berlin52.tsp;0.7;0.001;11;11096;7542;47.1228
instances/berlin52.tsp;0.7;0.001;12;10065;7542;33.4527
instances/berlin52.tsp;0.7;0.001;13;11849;7542;57.1069
instances/berlin52.tsp;0.7;0.001;14;11756;7542;55.8738
instances/berlin52.tsp;0.7;0.001;15;12354;7542;63.8027
instances/berlin52.tsp;0.7;0.001;16;10619;7542;40.7982
instances/berlin52.tsp;0.7;0.001;17;10734;7542;42.323
instances/berlin52.tsp;0.7;0.001;18;10777;7542;42.8931
instances/berlin52.tsp;0.7;0.001;19;11046;7542;46.4598
instances/berlin52.tsp;0.7;0.001;20;10093;7542;33.8239
instances/berlin52.tsp;0.7;0.001;21;11519;7542;52.7314
instances/berlin52.tsp;0.7;0.001;22;11530;7542;52.8772
instances/berlin52.tsp;0.7;0.001;23;10641;7542;41.0899
instances/berlin52.tsp;0.7;0.001;24;11178;7542;48.21
instances/berlin52.tsp;0.7;0.001;25;11255;7542;49.231
instances/berlin52.tsp;0.7;0.001;26;11002;7542;45.8764
instances/berlin52.tsp;0.7;0.001;27;10426;7542;38.2392
instances/berlin52.tsp;0.7;0.001;28;11744;7542;55.7147
instances/berlin52.tsp;0.7;0.001;29;11180;7542;48.2365
instances/berlin52.tsp;0.7;0.001;30;11845;7542;57.0538
instances/berlin52.tsp;0.7;0.005;1;10708;7542;41.9783
instances/berlin52.tsp;0.7;0.005;2;11331;7542;50.2387
instances/berlin52.tsp;0.7;0.005;3;10600;7542;40.5463
instances/berlin52.tsp;0.7;0.005;4;10213;7542;35.415
instances/berlin52.tsp;0.7;0.005;5;10885;7542;44.3251
instances/berlin52.tsp;0.7;0.005;6;9776;7542;29.6208
instances/berlin52.tsp;0.7;0.005;7;10097;7542;33.877
instances/berlin52.tsp;0.7;0.005;8;10716;7542;42.0843
instances/berlin52.tsp;0.7;0.005;9;10774;7542;42.8534
instances/berlin52.tsp;0.7;0.005;10;9826;7542;30.2837
instances/berlin52.tsp;0.7;0.005;11;11214;7542;48.6874
instances/berlin52.tsp;0.7;0.005;12;10017;7542;32.8162
instances/berlin52.tsp;0.7;0.005;13;9365;7542;24.1713
instances/berlin52.tsp;0.7;0.005;14;10899;7542;44.5107
instances/berlin52.tsp;0.7;0.005;15;10501;7542;39.2336
instances/berlin52.tsp;0.7;0.005;16;10628;7542;40.9175
instances/berlin52.tsp;0.7;0.005;17;10102;7542;33.9433
instances/berlin52.tsp;0.7;0.005;18;9287;7542;23.1371
instances/berlin52.tsp;0.7;0.005;19;9017;7542;19.5571
instances/berlin52.tsp;0.7;0.005;20;10343;7542;37.1387
instances/berlin52.tsp;0.7;0.005;21;11118;7542;47.4145
instances/berlin52.tsp;0.7;0.005;22;10001;7542;32.6041
instances/berlin52.tsp;0.7;0.005;23;10698;7542;41.8457
instances/berlin52.tsp;0.7;0.005;24;10061;7542;33.3996
instances/berlin52.tsp;0.7;0.005;25;11064;7542;46.6985
instances/berlin52.tsp;0.7;0.005;26;9800;7542;29.939
instances/berlin52.tsp;0.7;0.005;27;9272;7542;22.9382
instances/berlin52.tsp;0.7;0.005;28;9450;7542;25.2983
instances/berlin52.tsp;0.7;0.005;29;10647;7542;41.1695
instances/berlin52.tsp;0.7;0.005;30;9468;7542;25.537
instances/berlin52.tsp;0.7;0.01;1;10816;7542;43.4102
instances/berlin52.tsp;0.7;0.01;2;9809;7542;30.0583
instances/berlin52.tsp;0.7;0.01;3;10121;7542;34.1952
instances/berlin52.tsp;0.7;0.01;4;10067;7542;33.4792
instances/berlin52.tsp;0.7;0.01;5;9509;7542;26.0806
instances/berlin52.tsp;0.7;0.01;6;9645;7542;27.8839
instances/berlin52.tsp;0.7;0.01;7;10548;7542;39.8568
instances/berlin52.tsp;0.7;0.01;8;9429;7542;25.0199
instances/berlin52.tsp;0.7;0.01;9;10201;7542;35.2559
instances/berlin52.tsp;0.7;0.01;10;10081;7542;33.6648
instances/berlin52.tsp;0.7;0.01;11;10430;7542;38.2922
