instancia;cruzamento;mutacao;execucao;fitness;limite_otimo;erro_relativo_percentual
instances/gr17.tsp;0.7;0.03;15;2103;2085;0.8633
instances/gr17.tsp;0.7;0.03;16;2088;2085;0.1439
instances/gr17.tsp;0.7;0.03;17;2136;2085;2.446
instances/gr17.tsp;0.7;0.03;18;2136;2085;2.446
instances/gr17.tsp;0.7;0.03;19;2090;2085;0.2398
instances/gr17.tsp;0.7;0.03;20;2085;2085;0.0
instances/gr17.tsp;0.7;0.03;21;2187;2085;4.8921
instances/gr17.tsp;0.7;0.03;22;2090;2085;0.2398
instances/gr17.tsp;0.7;0.03;23;2085;2085;0.0
instances/gr17.tsp;0.7;0.03;24;2085;2085;0.0
instances/gr17.tsp;0.7;0.03;25;2090;2085;0.2398
instances/gr17.tsp;0.7;0.03;26;2120;2085;1.6787
instances/gr17.tsp;0.7;0.03;27;2103;2085;0.8633
instances/gr17.tsp;0.7;0.03;28;2090;2085;0.2398
instances/gr17.tsp;0.7;0.03;29;2153;2085;3.2614
instances/gr17.tsp;0.7;0.03;30;2085;2085;0.0
instances/gr17.tsp;0.7;0.05;1;2085;2085;0.0
instances/gr17.tsp;0.7;0.05;2;2103;2085;0.8633
instances/gr17.tsp;0.7;0.05;3;2095;2085;0.4796
instances/gr17.tsp;0.7;0.05;4;2085;2085;0.0
instances/gr17.tsp;0.7;0.05;5;2149;2085;3.0695
instances/gr17.tsp;0.7;0.05;6;2129;2085;2.1103
instances/gr17.tsp;0.7;0.05;7;2090;2085;0.2398
instances/gr17.tsp;0.7;0.05;8;2090;2085;0.2398
instances/gr17.tsp;0.7;0.05;9;2103;2085;0.8633
instances/gr17.tsp;0.7;0.05;10;2085;2085;0.0
instances/gr17.tsp;0.7;0.05;11;2103;2085;0.8633
instances/gr17.tsp;0.7;0.05;12;2103;2085;0.8633
instances/gr17.tsp;0.7;0.05;13;2142;2085;2.7338
instances/gr17.tsp;0.7;0.05;14;2123;2085;1.8225
instances/gr17.tsp;0.7;0.05;15;2085;2085;0.0
instances/gr17.tsp;0.7;0.05;16;2155;2085;3.3573
instances/gr17.tsp;0.7;0.05;17;2156;2085;3.4053
instances/gr17.tsp;0.7;0.05;18;2085;2085;0.0
instances/gr17.tsp;0.7;0.05;19;2090;2085;0.2398
instances/gr17.tsp;0.7;0.05;20;2103;2085;0.8633
instances/gr17.tsp;0.7;0.05;21;2085;2085;0.0
instances/gr17.tsp;0.7;0.05;22;2142;2085;2.7338
instances/gr17.tsp;0.7;0.05;23;2090;2085;0.2398
instances/gr17.tsp;0.7;0.05;24;2085;2085;0.0
instances/gr17.tsp;0.7;0.05;25;2103;2085;0.8633
instances/gr17.tsp;0.7;0.05;26;2164;2085;3.789
instances/gr17.tsp;0.7;0.05;27;2103;2085;0.8633
instances/gr17.tsp;0.7;0.05;28;2085;2085;0.0
instances/gr17.tsp;0.7;0.05;29;2085;2085;0.0
instances/gr17.tsp;0.7;0.05;30;2090;2085;0.2398
instances/gr17.tsp;0.8;0.01;1;2153;2085;3.2614
instances/gr17.tsp;0.8;0.01;2;2090;2085;0.2398
instances/gr17.tsp;0.8;0.01;3;2136;2085;2.446
instances/gr17.tsp;0.8;0.01;4;2085;2085;0.0
instances/gr17.tsp;0.8;0.01;5;2123;2085;1.8225
instances/gr17.tsp;0.8;0.01;6;2103;2085;0.8633
instances/gr17.tsp;0.8;0.01;7;2095;2085;0.4796
instances/gr17.tsp;0.8;0.01;8;2103;2085;0.8633
instances/gr17.tsp;0.8;0.01;9;2159;2085;3.5492
instances/gr17.tsp;0.8;0.01;10;2154;2085;3.3094
instances/gr17.tsp;0.8;0.01;11;2085;2085;0.0
instances/gr17.tsp;0.8;0.01;12;2098;2085;0.6235
instances/gr17.tsp;0.8;0.01;13;2095;2085;0.4796
instances/gr17.tsp;0.8;0.01;14;2223;2085;6.6187
instances/gr17.tsp;0.8;0.01;15;2153;2085;3.2614
instances/gr17.tsp;0.8;0.01;16;2090;2085;0.2398
instances/gr17.tsp;0.8;0.01;17;2153;2085;3.2614
instances/gr17.tsp;0.8;0.01;18;2136;2085;2.446
instances/gr17.tsp;0.8;0.01;19;2158;2085;3.5012
instances/gr17.tsp;0.8;0.01;20;2103;2085;0.8633
instances/gr17.tsp;0.8;0.01;21;2095;2085;0.4796
instances/gr17.tsp;0.8;0.01;22;2090;2085;0.2398
instances/gr17.tsp;0.8;0.01;23;2149;2085;3.0695
instances/gr17.tsp;0.8;0.01;24;2129;2085;2.1103
instances/gr17.tsp;0.8;0.01;25;2163;2085;3.741
instances/gr17.tsp;0.8;0.01;26;2103;2085;0.8633
instances/gr17.tsp;0.8;0.01;27;2090;2085;0.2398
instances/gr17.tsp;0.8;0.01;28;2103;2085;0.8633
instances/gr17.tsp;0.8;0.01;29;2090;2085;0.2398
instances/gr17.tsp;0.8;0.01;30;2085;2085;0.0
instances/gr17.tsp;0.8;0.03;1;2120;2085;1.6787
instances/gr17.tsp;0.8;0.03;2;2085;2085;0.0
instances/gr17.tsp;0.8;0.03;3;2085;2085;0.0
instances/gr17.tsp;0.8;0.03;4;2090;2085;0.2398
instances/gr17.tsp;0.8;0.03;5;2103;2085;0.8633
instances/gr17.tsp;0.8;0.03;6;2158;2085;3.5012
instances/gr17.tsp;0.8;0.03;7;2090;2085;0.2398
instances/gr17.tsp;0.8;0.03;8;2103;2085;0.8633
instances/gr17.tsp;0.8;0.03;9;2085;2085;0.0
instances/gr17.tsp;0.8;0.03;10;2103;2085;0.8633
instances/gr17.tsp;0.8;0.03;11;2164;2085;3.789
instances/gr17.tsp;0.8;0.03;12;2154;2085;3.3094
instances/gr17.tsp;0.8;0.03;13;2151;2085;3.1655
instances/gr17.tsp;0.8;0.03;14;2085;2085;0.0
instances/gr17.tsp;0.8;0.03;15;2085;2085;0.0
instances/gr17.tsp;0.8;0.03;16;2085;2085;0.0
instances/gr17.tsp;0.8;0.03;17;2085;2085;0.0
instances/gr17.tsp;0.8;0.03;18;2153;2085;3.2614
instances/gr17.tsp;0.8;0.03;19;2103;2085;0.8633
instances/gr17.tsp;0.8;0.03;20;2085;2085;0.0
instances/gr17.tsp;0.8;0.03;21;2090;2085;0.2398
instances/gr17.tsp;0.8;0.03;22;2090;2085;0.2398
instances/gr17.tsp;0.8;0.03;23;2103;2085;0.8633
instances/gr17.tsp;0.8;0.03;24;2103;2085;0.8633
instances/gr17.tsp;0.8;0.03;25;2085;2085;0.0
instances/gr17.tsp;0.8;0.03;26;2085;2085;0.0
instances/gr17.tsp;0.8;0.03;27;2103;2085;0.8633
instances/gr17.tsp;0.8;0.03;28;2085;2085;0.0
instances/gr17.tsp;0.8;0.03;29;2085;2085;0.0
instances/gr17.tsp;0.8;0.03;30;2120;2085;1.6787
instances/gr17.tsp;0.8;0.05;1;2151;2085;3.1655
instances/gr17.tsp;0.8;0.05;2;2103;2085;0.8633
instances/gr17.tsp;0.8;0.05;3;2090;2085;0.2398
instances/gr17.tsp;0.8;0.05;4;2103;2085;0.8633
instances/gr17.tsp;0.8;0.05;5;2090;2085;0.2398
instances/gr17.tsp;0.8;0.05;6;2153;2085;3.2614
instances/gr17.tsp;0.8;0.05;7;2090;2085;0.2398
instances/gr17.tsp;0.8;0.05;8;2090;2085;0.2398
instances/gr17.tsp;0.8;0.05;9;2120;2085;1.6787
instances/gr17.tsp;0.8;0.05;10;2085;2085;0.0
instances/gr17.tsp;0.8;0.05;11;2103;2085;0.8633
instances/gr17.tsp;0.8;0.05;12;2085;2085;0.0
instances/gr17.tsp;0.8;0.05;13;2090;2085;0.2398
instances/gr17.tsp;0.8;0.05;14;2085;2085;0.0
instances/gr17.tsp;0.8;0.05;15;2085;2085;0.0
instances/gr17.tsp;0.8;0.05;16;2103;2085;0.8633
instances/gr17.tsp;0.8;0.05;17;2085;2085;0.0
instances/gr17.tsp;0.8;0.05;18;2085;2085;0.0
instances/gr17.tsp;0.8;0.05;19;2085;2085;0.0
instances/gr17.tsp;0.8;0.05;20;2090;2085;0.2398
instances/gr17.tsp;0.8;0.05;21;2090;2085;0.2398
instances/gr17.tsp;0.8;0.05;22;2120;2085;1.6787
instances/gr17.tsp;0.8;0.05;23;2155;2085;3.3573
instances/gr17.tsp;0.8;0.05;24;2103;2085;0.8633
instances/gr17.tsp;0.8;0.05;25;2123;2085;1.8225
instances/gr17.tsp;0.8;0.05;26;2123;2085;1.8225
instances/gr17.tsp;0.8;0.05;27;2136;2085;2.446
instances/gr17.tsp;0.8;0.05;28;2085;2085;0.0
instances/gr17.tsp;0.8;0.05;29;2085;2085;0.0
instances/gr17.tsp;0.8;0.05;30;2085;2085;0.0
instances/gr17.tsp;0.95;0.01;1;2136;2085;2.446
instances/gr17.tsp;0.95;0.01;2;2085;2085;0.0
instances/gr17.tsp;0.95;0.01;3;2248;2085;7.8177
instances/gr17.tsp;0.95;0.01;4;2090;2085;0.2398
instances/gr17.tsp;0.95;0.01;5;2085;2085;0.0
instances/gr17.tsp;0.95;0.01;6;2123;2085;1.8225
instances/gr17.tsp;0.95;0.01;7;2153;2085;3.2614
instances/gr17.tsp;0.95;0.01;8;2136;2085;2.446
instances/gr17.tsp;0.95;0.01;9;2123;2085;1.8225
instances/gr17.tsp;0.95;0.01;10;2088;2085;0.1439
instances/gr17.tsp;0.95;0.01;11;2171;2085;4.1247
instances/gr17.tsp;0.95;0.01;12;2153;2085;3.2614
instances/gr17.tsp;0.95;0.01;13;2090;2085;0.2398
instances/gr17.tsp;0.95;0.01;14;2136;2085;2.446
instances/gr17.tsp;0.95;0.01;15;2158;2085;3.5012
instances/gr17.tsp;0.95;0.01;16;2088;2085;0.1439
instances/gr17.tsp;0.95;0.01;17;2120;2085;1.6787
instances/gr17.tsp;0.95;0.01;18;2103;2085;0.8633
instances/gr17.tsp;0.95;0.01;19;2098;2085;0.6235
instances/gr17.tsp;0.95;0.01;20;2153;2085;3.2614
instances/gr17.tsp;0.95;0.01;21;2103;2085;0.8633
instances/gr17.tsp;0.95;0.01;22;2103;2085;0.8633
instances/gr17.tsp;0.95;0.01;23;2149;2085;3.0695
instances/gr17.tsp;0.95;0.01;24;2176;2085;4.3645
instances/gr17.tsp;0.95;0.01;25;2158;2085;3.5012
instances/gr17.tsp;0.95;0.01;26;2157;2085;3.4532
instances/gr17.tsp;0.95;0.01;27;2166;2085;3.8849
instances/gr17.tsp;0.95;0.01;28;2123;2085;1.8225
instances/gr17.tsp;0.95;0.01;29;2088;2085;0.1439
instances/gr17.tsp;0.95;0.01;30;2085;2085;0.0
instances/gr17.tsp;0.95;0.03;1;2090;2085;0.2398
instances/gr17.tsp;0.95;0.03;2;2103;2085;0.8633
instances/gr17.tsp;0.95;0.03;3;2090;2085;0.2398
instances/gr17.tsp;0.95;0.03;4;2153;2085;3.2614
instances/gr17.tsp;0.95;0.03;5;2090;2085;0.2398
instances/gr17.tsp;0.95;0.03;6;2090;2085;0.2398
instances/gr17.tsp;0.95;0.03;7;2085;2085;0.0
instances/gr17.tsp;0.95;0.03;8;2090;2085;0.2398
instances/gr17.tsp;0.95;0.03;9;2090;2085;0.2398
instances/gr17.tsp;0.95;0.03;10;2123;2085;1.8225
instances/gr17.tsp;0.95;0.03;11;2136;2085;2.446
instances/gr17.tsp;0.95;0.03;12;2103;2085;0.8633
instances/gr17.tsp;0.95;0.03;13;2103;2085;0.8633
instances/gr17.tsp;0.95;0.03;14;2153;2085;3.2614
instances/gr17.tsp;0.95;0.03;15;2090;2085;0.2398
instances/gr17.tsp;0.95;0.03;16;2095;2085;0.4796
instances/gr17.tsp;0.95;0.03;17;2085;2085;0.0
instances/gr17.tsp;0.95;0.03;18;2103;2085;0.8633
instances/gr17.tsp;0.95;0.03;19;2085;2085;0.0
instances/gr17.tsp;0.95;0.03;20;2103;2085;0.8633
instances/gr17.tsp;0.95;0.03;21;2184;2085;4.7482
instances/gr17.tsp;0.95;0.03;22;2103;2085;0.8633
instances/gr17.tsp;0.95;0.03;23;2146;2085;2.9257
instances/gr17.tsp;0.95;0.03;24;2085;2085;0.0
instances/gr17.tsp;0.95;0.03;25;2154;2085;3.3094
instances/gr17.tsp;0.95;0.03;26;2103;2085;0.8633
instances/gr17.tsp;0.95;0.03;27;2123;2085;1.8225
instances/gr17.tsp;0.95;0.03;28;2103;2085;0.8633
instances/gr17.tsp;0.95;0.03;29;2090;2085;0.2398
instances/gr17.tsp;0.95;0.03;30;2085;2085;0.0
instances/gr17.tsp;0.95;0.05;1;2090;2085;0.2398
instances/gr17.tsp;0.95;0.05;2;2085;2085;0.0
instances/gr17.tsp;0.95;0.05;3;2085;2085;0.0
instances/gr17.tsp;0.95;0.05;4;2136;2085;2.446
instances/gr17.tsp;0.95;0.05;5;2085;2085;0.0
instances/gr17.tsp;0.95;0.05;6;2103;2085;0.8633
instances/gr17.tsp;0.95;0.05;7;2103;2085;0.8633
instances/gr17.tsp;0.95;0.05;8;2085;2085;0.0
instances/gr17.tsp;0.95;0.05;9;2090;2085;0.2398
instances/gr17.tsp;0.95;0.05;10;2090;2085;0.2398
instances/gr17.tsp;0.95;0.05;11;2088;2085;0.1439
instances/gr17.tsp;0.95;0.05;12;2103;2085;0.8633
instances/gr17.tsp;0.95;0.05;13;2090;2085;0.2398
instances/gr17.tsp;0.95;0.05;14;2090;2085;0.2398
instances/gr17.tsp;0.95;0.05;15;2090;2085;0.2398
instances/gr17.tsp;0.95;0.05;16;2090;2085;0.2398
instances/gr17.tsp;0.95;0.05;17;2090;2085;0.2398
instances/gr17.tsp;0.95;0.05;18;2090;2085;0.2398
instances/gr17.tsp;0.95;0.05;19;2103;2085;0.8633
instances/gr17.tsp;0.95;0.05;20;2085;2085;0.0
instances/gr17.tsp;0.95;0.05;21;2103;2085;0.8633
instances/gr17.tsp;0.95;0.05;22;2103;2085;0.8633
instances/gr17.tsp;0.95;0.05;23;2085;2085;0.0
instances/gr17.tsp;0.95;0.05;24;2085;2085;0.0
instances/gr17.tsp;0.95;0.05;25;2085;2085;0.0
instances/gr17.tsp;0.95;0.05;26;2103;2085;0.8633
instances/gr17.tsp;0.95;0.05;27;2103;2085;0.8633
instances/gr17.tsp;0.95;0.05;28;2085;2085;0.0
instances/gr17.tsp;0.95;0.05;29;2085;2085;0.0
instances/gr17.tsp;0.95;0.05;30;2085;2085;0.0
instances/dantzig42.tsp;0.7;0.01;1;908;699;29.8999
instances/dantzig42.tsp;0.7;0.01;2;849;699;21.4592
instances/dantzig42.tsp;0.7;0.01;3;923;699;32.0458
instances/dantzig42.tsp;0.7;0.01;4;917;699;31.1874
instances/dantzig42.tsp;0.7;0.01;5;972;699;39.0558
instances/dantzig42.tsp;0.7;0.01;6;859;699;22.8898
instances/dantzig42.tsp;0.7;0.01;7;997;699;42.6323
instances/dantzig42.tsp;0.7;0.01;8;920;699;31.6166
instances/dantzig42.tsp;0.7;0.01;9;779;699;11.4449
instances/dantzig42.tsp;0.7;0.01;10;855;699;22.3176
instances/dantzig42.tsp;0.7;0.01;11;930;699;33.0472
instances/dantzig42.tsp;0.7;0.01;12;865;699;23.7482
instances/dantzig42.tsp;0.7;0.01;13;927;699;32.618
instances/dantzig42.tsp;0.7;0.01;14;943;699;34.907
instances/dantzig42.tsp;0.7;0.01;15;895;699;28.0401
instances/dantzig42.tsp;0.7;0.01;16;978;699;39.9142
instances/dantzig42.tsp;0.7;0.01;17;920;699;31.6166
instances/dantzig42.tsp;0.7;0.01;18;846;699;21.03
instances/dantzig42.tsp;0.7;0.01;19;948;699;35.6223
instances/dantzig42.tsp;0.7;0.01;20;899;699;28.6123
instances/dantzig42.tsp;0.7;0.01;21;896;699;28.1831
instances/dantzig42.tsp;0.7;0.01;22;847;699;21.1731
instances/dantzig42.tsp;0.7;0.01;23;882;699;26.1803
instances/dantzig42.tsp;0.7;0.01;24;938;699;34.1917
instances/dantzig42.tsp;0.7;0.01;25;991;699;41.774
instances/dantzig42.tsp;0.7;0.01;26;936;699;33.9056
instances/dantzig42.tsp;0.7;0.01;27;823;699;17.7396
instances/dantzig42.tsp;0.7;0.01;28;842;699;20.4578
instances/dantzig42.tsp;0.7;0.01;29;1029;699;47.2103
instances/dantzig42.tsp;0.7;0.01;30;991;699;41.774
instances/dantzig42.tsp;0.7;0.03;1;878;699;25.608
instances/dantzig42.tsp;0.7;0.03;2;830;699;18.7411
instances/dantzig42.tsp;0.7;0.03;3;842;699;20.4578
instances/dantzig42.tsp;0.7;0.03;4;909;699;30.0429
instances/dantzig42.tsp;0.7;0.03;5;939;699;34.3348
instances/dantzig42.tsp;0.7;0.03;6;859;699;22.8898
instances/dantzig42.tsp;0.7;0.03;7;891;699;27.4678
instances/dantzig42.tsp;0.7;0.03;8;964;699;37.9113
instances/dantzig42.tsp;0.7;0.03;9;905;699;29.4707
instances/dantzig42.tsp;0.7;0.03;10;869;699;24.3205
instances/dantzig42.tsp;0.7;0.03;11;757;699;8.2976
instances/dantzig42.tsp;0.7;0.03;12;812;699;16.166
instances/dantzig42.tsp;0.7;0.03;13;818;699;17.0243
instances/dantzig42.tsp;0.7;0.03;14;930;699;33.0472
instances/dantzig42.tsp;0.7;0.03;15;870;699;24.4635
instances/dantzig42.tsp;0.7;0.03;16;903;699;29.1845
instances/dantzig42.tsp;0.7;0.03;17;891;699;27.4678
instances/dantzig42.tsp;0.7;0.03;18;1025;699;46.6381
instances/dantzig42.tsp;0.7;0.03;19;820;699;17.3104
instances/dantzig42.tsp;0.7;0.03;20;1003;699;43.4907
instances/dantzig42.tsp;0.7;0.03;21;885;699;26.6094
instances/dantzig42.tsp;0.7;0.03;22;981;699;40.3433
instances/dantzig42.tsp;0.7;0.03;23;821;699;17.4535
instances/dantzig42.tsp;0.7;0.03;24;803;699;14.8784
instances/dantzig42.tsp;0.7;0.03;25;822;699;17.5966
instances/dantzig42.tsp;0.7;0.03;26;952;699;36.1946
instances/dantzig42.tsp;0.7;0.03;27;879;699;25.7511
instances/dantzig42.tsp;0.7;0.03;28;820;699;17.3104
instances/dantzig42.tsp;0.7;0.03;29;910;699;30.186
instances/dantzig42.tsp;0.7;0.03;30;845;699;20.887
instances/dantzig42.tsp;0.7;0.05;1;756;699;8.1545
instances/dantzig42.tsp;0.7;0.05;2;955;699;36.6237
instances/dantzig42.tsp;0.7;0.05;3;958;699;37.0529
