instancia;cruzamento;mutacao;execucao;fitness;limite_otimo;erro_relativo_percentual
instances/dantzig42.tsp;0.8;0.0025;5;708;699;1.2876
instances/dantzig42.tsp;0.8;0.0025;6;717;699;2.5751
instances/dantzig42.tsp;0.8;0.0025;7;738;699;5.5794
instances/dantzig42.tsp;0.8;0.0025;8;699;699;0.0
instances/dantzig42.tsp;0.8;0.0025;9;732;699;4.721
instances/dantzig42.tsp;0.8;0.0025;10;715;699;2.289
instances/dantzig42.tsp;0.8;0.0025;11;705;699;0.8584
instances/dantzig42.tsp;0.8;0.0025;12;712;699;1.8598
instances/dantzig42.tsp;0.8;0.0025;13;715;699;2.289
instances/dantzig42.tsp;0.8;0.0025;14;726;699;3.8627
instances/dantzig42.tsp;0.8;0.0025;15;720;699;3.0043
instances/dantzig42.tsp;0.8;0.0025;16;736;699;5.2933
instances/dantzig42.tsp;0.8;0.0025;17;744;699;6.4378
instances/dantzig42.tsp;0.8;0.0025;18;705;699;0.8584
instances/dantzig42.tsp;0.8;0.0025;19;716;699;2.432
instances/dantzig42.tsp;0.8;0.0025;20;718;699;2.7182
instances/dantzig42.tsp;0.8;0.0025;21;726;699;3.8627
instances/dantzig42.tsp;0.8;0.0025;22;716;699;2.432
instances/dantzig42.tsp;0.8;0.0025;23;719;699;2.8612
instances/dantzig42.tsp;0.8;0.0025;24;738;699;5.5794
instances/dantzig42.tsp;0.8;0.0025;25;713;699;2.0029
instances/dantzig42.tsp;0.8;0.0025;26;707;699;1.1445
instances/dantzig42.tsp;0.8;0.0025;27;740;699;5.8655
instances/dantzig42.tsp;0.8;0.0025;28;721;699;3.1474
instances/dantzig42.tsp;0.8;0.0025;29;725;699;3.7196
instances/dantzig42.tsp;0.8;0.0025;30;723;699;3.4335
instances/dantzig42.tsp;0.8;0.004;1;712;699;1.8598
instances/dantzig42.tsp;0.8;0.004;2;741;699;6.0086
instances/dantzig42.tsp;0.8;0.004;3;735;699;5.1502
instances/dantzig42.tsp;0.8;0.004;4;708;699;1.2876
instances/dantzig42.tsp;0.8;0.004;5;713;699;2.0029
instances/dantzig42.tsp;0.8;0.004;6;716;699;2.432
instances/dantzig42.tsp;0.8;0.004;7;706;699;1.0014
instances/dantzig42.tsp;0.8;0.004;8;710;699;1.5737
instances/dantzig42.tsp;0.8;0.004;9;713;699;2.0029
instances/dantzig42.tsp;0.8;0.004;10;704;699;0.7153
instances/dantzig42.tsp;0.8;0.004;11;705;699;0.8584
instances/dantzig42.tsp;0.8;0.004;12;743;699;6.2947
instances/dantzig42.tsp;0.8;0.004;13;741;699;6.0086
instances/dantzig42.tsp;0.8;0.004;14;708;699;1.2876
instances/dantzig42.tsp;0.8;0.004;15;712;699;1.8598
instances/dantzig42.tsp;0.8;0.004;16;701;699;0.2861
instances/dantzig42.tsp;0.8;0.004;17;717;699;2.5751
instances/dantzig42.tsp;0.8;0.004;18;724;699;3.5765
instances/dantzig42.tsp;0.8;0.004;19;701;699;0.2861
instances/dantzig42.tsp;0.8;0.004;20;717;699;2.5751
instances/dantzig42.tsp;0.8;0.004;21;724;699;3.5765
instances/dantzig42.tsp;0.8;0.004;22;739;699;5.7225
instances/dantzig42.tsp;0.8;0.004;23;709;699;1.4306
instances/dantzig42.tsp;0.8;0.004;24;741;699;6.0086
instances/dantzig42.tsp;0.8;0.004;25;721;699;3.1474
instances/dantzig42.tsp;0.8;0.004;26;736;699;5.2933
instances/dantzig42.tsp;0.8;0.004;27;754;699;7.8684
instances/dantzig42.tsp;0.8;0.004;28;710;699;1.5737
instances/dantzig42.tsp;0.8;0.004;29;742;699;6.1516
instances/dantzig42.tsp;0.8;0.004;30;719;699;2.8612
instances/dantzig42.tsp;0.9;0.001;1;741;699;6.0086
instances/dantzig42.tsp;0.9;0.001;2;713;699;2.0029
instances/dantzig42.tsp;0.9;0.001;3;746;699;6.7239
instances/dantzig42.tsp;0.9;0.001;4;740;699;5.8655
instances/dantzig42.tsp;0.9;0.001;5;714;699;2.1459
instances/dantzig42.tsp;0.9;0.001;6;741;699;6.0086
instances/dantzig42.tsp;0.9;0.001;7;713;699;2.0029
instances/dantzig42.tsp;0.9;0.001;8;764;699;9.299
instances/dantzig42.tsp;0.9;0.001;9;765;699;9.4421
instances/dantzig42.tsp;0.9;0.001;10;727;699;4.0057
instances/dantzig42.tsp;0.9;0.001;11;720;699;3.0043
instances/dantzig42.tsp;0.9;0.001;12;747;699;6.867
instances/dantzig42.tsp;0.9;0.001;13;704;699;0.7153
instances/dantzig42.tsp;0.9;0.001;14;708;699;1.2876
instances/dantzig42.tsp;0.9;0.001;15;716;699;2.432
instances/dantzig42.tsp;0.9;0.001;16;712;699;1.8598
instances/dantzig42.tsp;0.9;0.001;17;741;699;6.0086
instances/dantzig42.tsp;0.9;0.001;18;722;699;3.2904
instances/dantzig42.tsp;0.9;0.001;19;765;699;9.4421
instances/dantzig42.tsp;0.9;0.001;20;762;699;9.0129
instances/dantzig42.tsp;0.9;0.001;21;723;699;3.4335
instances/dantzig42.tsp;0.9;0.001;22;708;699;1.2876
instances/dantzig42.tsp;0.9;0.001;23;715;699;2.289
instances/dantzig42.tsp;0.9;0.001;24;701;699;0.2861
instances/dantzig42.tsp;0.9;0.001;25;722;699;3.2904
instances/dantzig42.tsp;0.9;0.001;26;716;699;2.432
instances/dantzig42.tsp;0.9;0.001;27;721;699;3.1474
instances/dantzig42.tsp;0.9;0.001;28;731;699;4.578
instances/dantzig42.tsp;0.9;0.001;29;713;699;2.0029
instances/dantzig42.tsp;0.9;0.001;30;713;699;2.0029
instances/dantzig42.tsp;0.9;0.0025;1;733;699;4.8641
instances/dantzig42.tsp;0.9;0.0025;2;704;699;0.7153
instances/dantzig42.tsp;0.9;0.0025;3;722;699;3.2904
instances/dantzig42.tsp;0.9;0.0025;4;708;699;1.2876
instances/dantzig42.tsp;0.9;0.0025;5;704;699;0.7153
instances/dantzig42.tsp;0.9;0.0025;6;733;699;4.8641
instances/dantzig42.tsp;0.9;0.0025;7;718;699;2.7182
instances/dantzig42.tsp;0.9;0.0025;8;724;699;3.5765
instances/dantzig42.tsp;0.9;0.0025;9;748;699;7.01
instances/dantzig42.tsp;0.9;0.0025;10;779;699;11.4449
instances/dantzig42.tsp;0.9;0.0025;11;705;699;0.8584
instances/dantzig42.tsp;0.9;0.0025;12;738;699;5.5794
instances/dantzig42.tsp;0.9;0.0025;13;730;699;4.4349
instances/dantzig42.tsp;0.9;0.0025;14;724;699;3.5765
instances/dantzig42.tsp;0.9;0.0025;15;728;699;4.1488
instances/dantzig42.tsp;0.9;0.0025;16;701;699;0.2861
instances/dantzig42.tsp;0.9;0.0025;17;724;699;3.5765
instances/dantzig42.tsp;0.9;0.0025;18;709;699;1.4306
instances/dantzig42.tsp;0.9;0.0025;19;712;699;1.8598
instances/dantzig42.tsp;0.9;0.0025;20;712;699;1.8598
instances/dantzig42.tsp;0.9;0.0025;21;739;699;5.7225
instances/dantzig42.tsp;0.9;0.0025;22;701;699;0.2861
instances/dantzig42.tsp;0.9;0.0025;23;713;699;2.0029
instances/dantzig42.tsp;0.9;0.0025;24;704;699;0.7153
instances/dantzig42.tsp;0.9;0.0025;25;707;699;1.1445
instances/dantzig42.tsp;0.9;0.0025;26;701;699;0.2861
instances/dantzig42.tsp;0.9;0.0025;27;712;699;1.8598
instances/dantzig42.tsp;0.9;0.0025;28;734;699;5.0072
instances/dantzig42.tsp;0.9;0.0025;29;708;699;1.2876
instances/dantzig42.tsp;0.9;0.0025;30;731;699;4.578
