instancia;cruzamento;mutacao;execucao;fitness;limite_otimo;erro_relativo_percentual
instances/gr17.tsp;0.95;0.01;6;2131;2085;2.2062
instances/gr17.tsp;0.95;0.01;7;2142;2085;2.7338
instances/gr17.tsp;0.95;0.01;8;2130;2085;2.1583
instances/gr17.tsp;0.95;0.01;9;2227;2085;6.8106
instances/gr17.tsp;0.95;0.01;10;2186;2085;4.8441
instances/gr17.tsp;0.95;0.01;11;2131;2085;2.2062
instances/gr17.tsp;0.95;0.01;12;2123;2085;1.8225
instances/gr17.tsp;0.95;0.01;13;2171;2085;4.1247
instances/gr17.tsp;0.95;0.01;14;2153;2085;3.2614
instances/gr17.tsp;0.95;0.01;15;2154;2085;3.3094
instances/gr17.tsp;0.95;0.01;16;2223;2085;6.6187
instances/gr17.tsp;0.95;0.01;17;2192;2085;5.1319
instances/gr17.tsp;0.95;0.01;18;2163;2085;3.741
instances/gr17.tsp;0.95;0.01;19;2286;2085;9.6403
instances/gr17.tsp;0.95;0.01;20;2090;2085;0.2398
instances/gr17.tsp;0.95;0.01;21;2103;2085;0.8633
instances/gr17.tsp;0.95;0.01;22;2163;2085;3.741
instances/gr17.tsp;0.95;0.01;23;2315;2085;11.0312
instances/gr17.tsp;0.95;0.01;24;2085;2085;0.0
instances/gr17.tsp;0.95;0.01;25;2103;2085;0.8633
instances/gr17.tsp;0.95;0.01;26;2241;2085;7.482
instances/gr17.tsp;0.95;0.01;27;2226;2085;6.7626
instances/gr17.tsp;0.95;0.01;28;2159;2085;3.5492
instances/gr17.tsp;0.95;0.01;29;2184;2085;4.7482
instances/gr17.tsp;0.95;0.01;30;2159;2085;3.5492
instances/gr17.tsp;0.95;0.03;1;2103;2085;0.8633
instances/gr17.tsp;0.95;0.03;2;2090;2085;0.2398
instances/gr17.tsp;0.95;0.03;3;2184;2085;4.7482
instances/gr17.tsp;0.95;0.03;4;2189;2085;4.988
instances/gr17.tsp;0.95;0.03;5;2192;2085;5.1319
instances/gr17.tsp;0.95;0.03;6;2090;2085;0.2398
instances/gr17.tsp;0.95;0.03;7;2095;2085;0.4796
instances/gr17.tsp;0.95;0.03;8;2163;2085;3.741
instances/gr17.tsp;0.95;0.03;9;2153;2085;3.2614
instances/gr17.tsp;0.95;0.03;10;2166;2085;3.8849
instances/gr17.tsp;0.95;0.03;11;2103;2085;0.8633
instances/gr17.tsp;0.95;0.03;12;2103;2085;0.8633
instances/gr17.tsp;0.95;0.03;13;2088;2085;0.1439
instances/gr17.tsp;0.95;0.03;14;2103;2085;0.8633
instances/gr17.tsp;0.95;0.03;15;2095;2085;0.4796
instances/gr17.tsp;0.95;0.03;16;2205;2085;5.7554
instances/gr17.tsp;0.95;0.03;17;2167;2085;3.9329
instances/gr17.tsp;0.95;0.03;18;2090;2085;0.2398
instances/gr17.tsp;0.95;0.03;19;2153;2085;3.2614
instances/gr17.tsp;0.95;0.03;20;2136;2085;2.446
instances/gr17.tsp;0.95;0.03;21;2120;2085;1.6787
instances/gr17.tsp;0.95;0.03;22;2095;2085;0.4796
instances/gr17.tsp;0.95;0.03;23;2103;2085;0.8633
instances/gr17.tsp;0.95;0.03;24;2095;2085;0.4796
instances/gr17.tsp;0.95;0.03;25;2090;2085;0.2398
instances/gr17.tsp;0.95;0.03;26;2085;2085;0.0
instances/gr17.tsp;0.95;0.03;27;2142;2085;2.7338
instances/gr17.tsp;0.95;0.03;28;2194;2085;5.2278
instances/gr17.tsp;0.95;0.03;29;2136;2085;2.446
instances/gr17.tsp;0.95;0.03;30;2159;2085;3.5492
instances/gr17.tsp;0.95;0.05;1;2129;2085;2.1103
instances/gr17.tsp;0.95;0.05;2;2103;2085;0.8633
instances/gr17.tsp;0.95;0.05;3;2164;2085;3.789
instances/gr17.tsp;0.95;0.05;4;2158;2085;3.5012
instances/gr17.tsp;0.95;0.05;5;2120;2085;1.6787
instances/gr17.tsp;0.95;0.05;6;2167;2085;3.9329
instances/gr17.tsp;0.95;0.05;7;2163;2085;3.741
instances/gr17.tsp;0.95;0.05;8;2085;2085;0.0
instances/gr17.tsp;0.95;0.05;9;2090;2085;0.2398
instances/gr17.tsp;0.95;0.05;10;2192;2085;5.1319
instances/gr17.tsp;0.95;0.05;11;2090;2085;0.2398
instances/gr17.tsp;0.95;0.05;12;2095;2085;0.4796
instances/gr17.tsp;0.95;0.05;13;2090;2085;0.2398
instances/gr17.tsp;0.95;0.05;14;2095;2085;0.4796
instances/gr17.tsp;0.95;0.05;15;2161;2085;3.6451
instances/gr17.tsp;0.95;0.05;16;2210;2085;5.9952
instances/gr17.tsp;0.95;0.05;17;2129;2085;2.1103
instances/gr17.tsp;0.95;0.05;18;2155;2085;3.3573
instances/gr17.tsp;0.95;0.05;19;2123;2085;1.8225
instances/gr17.tsp;0.95;0.05;20;2154;2085;3.3094
instances/gr17.tsp;0.95;0.05;21;2163;2085;3.741
instances/gr17.tsp;0.95;0.05;22;2090;2085;0.2398
instances/gr17.tsp;0.95;0.05;23;2159;2085;3.5492
instances/gr17.tsp;0.95;0.05;24;2154;2085;3.3094
instances/gr17.tsp;0.95;0.05;25;2103;2085;0.8633
instances/gr17.tsp;0.95;0.05;26;2156;2085;3.4053
instances/gr17.tsp;0.95;0.05;27;2215;2085;6.235
instances/gr17.tsp;0.95;0.05;28;2120;2085;1.6787
instances/gr17.tsp;0.95;0.05;29;2085;2085;0.0
instances/gr17.tsp;0.95;0.05;30;2158;2085;3.5012
instances/dantzig42.tsp;0.7;0.01;1;1224;699;75.1073
instances/dantzig42.tsp;0.7;0.01;2;938;699;34.1917
instances/dantzig42.tsp;0.7;0.01;3;1291;699;84.6924
instances/dantzig42.tsp;0.7;0.01;4;1285;699;83.834
instances/dantzig42.tsp;0.7;0.01;5;1131;699;61.8026
instances/dantzig42.tsp;0.7;0.01;6;914;699;30.7582
instances/dantzig42.tsp;0.7;0.01;7;1225;699;75.2504
instances/dantzig42.tsp;0.7;0.01;8;1032;699;47.6395
instances/dantzig42.tsp;0.7;0.01;9;1086;699;55.3648
instances/dantzig42.tsp;0.7;0.01;10;1001;699;43.2046
instances/dantzig42.tsp;0.7;0.01;11;1142;699;63.3763
instances/dantzig42.tsp;0.7;0.01;12;914;699;30.7582
instances/dantzig42.tsp;0.7;0.01;13;999;699;42.9185
instances/dantzig42.tsp;0.7;0.01;14;992;699;41.917
instances/dantzig42.tsp;0.7;0.01;15;1397;699;99.8569
instances/dantzig42.tsp;0.7;0.01;16;838;699;19.8856
instances/dantzig42.tsp;0.7;0.01;17;1116;699;59.6567
instances/dantzig42.tsp;0.7;0.01;18;1027;699;46.9242
instances/dantzig42.tsp;0.7;0.01;19;1208;699;72.8183
instances/dantzig42.tsp;0.7;0.01;20;1037;699;48.3548
instances/dantzig42.tsp;0.7;0.01;21;966;699;38.1974
instances/dantzig42.tsp;0.7;0.01;22;1134;699;62.2318
instances/dantzig42.tsp;0.7;0.01;23;986;699;41.0587
instances/dantzig42.tsp;0.7;0.01;24;1092;699;56.2232
instances/dantzig42.tsp;0.7;0.01;25;1125;699;60.9442
instances/dantzig42.tsp;0.7;0.01;26;1049;699;50.0715
instances/dantzig42.tsp;0.7;0.01;27;1059;699;51.5021
instances/dantzig42.tsp;0.7;0.01;28;1285;699;83.834
instances/dantzig42.tsp;0.7;0.01;29;1082;699;54.7926
instances/dantzig42.tsp;0.7;0.01;30;1140;699;63.0901
instances/dantzig42.tsp;0.7;0.03;1;816;699;16.7382
instances/dantzig42.tsp;0.7;0.03;2;1036;699;48.2117
instances/dantzig42.tsp;0.7;0.03;3;1041;699;48.927
instances/dantzig42.tsp;0.7;0.03;4;951;699;36.0515
instances/dantzig42.tsp;0.7;0.03;5;1030;699;47.3534
instances/dantzig42.tsp;0.7;0.03;6;1114;699;59.3705
instances/dantzig42.tsp;0.7;0.03;7;906;699;29.6137
instances/dantzig42.tsp;0.7;0.03;8;965;699;38.0544
instances/dantzig42.tsp;0.7;0.03;9;941;699;34.6209
instances/dantzig42.tsp;0.7;0.03;10;895;699;28.0401
instances/dantzig42.tsp;0.7;0.03;11;1021;699;46.0658
instances/dantzig42.tsp;0.7;0.03;12;1080;699;54.5064
instances/dantzig42.tsp;0.7;0.03;13;880;699;25.8941
instances/dantzig42.tsp;0.7;0.03;14;1077;699;54.0773
instances/dantzig42.tsp;0.7;0.03;15;1024;699;46.495
instances/dantzig42.tsp;0.7;0.03;16;1075;699;53.7911
instances/dantzig42.tsp;0.7;0.03;17;1266;699;81.1159
instances/dantzig42.tsp;0.7;0.03;18;1045;699;49.4993
instances/dantzig42.tsp;0.7;0.03;19;962;699;37.6252
instances/dantzig42.tsp;0.7;0.03;20;951;699;36.0515
instances/dantzig42.tsp;0.7;0.03;21;1054;699;50.7868
instances/dantzig42.tsp;0.7;0.03;22;1082;699;54.7926
instances/dantzig42.tsp;0.7;0.03;23;921;699;31.7597
instances/dantzig42.tsp;0.7;0.03;24;953;699;36.3376
instances/dantzig42.tsp;0.7;0.03;25;1033;699;47.7825
instances/dantzig42.tsp;0.7;0.03;26;1036;699;48.2117
instances/dantzig42.tsp;0.7;0.03;27;881;699;26.0372
instances/dantzig42.tsp;0.7;0.03;28;947;699;35.4793
instances/dantzig42.tsp;0.7;0.03;29;1013;699;44.9213
instances/dantzig42.tsp;0.7;0.03;30;935;699;33.7625
instances/dantzig42.tsp;0.7;0.05;1;842;699;20.4578
instances/dantzig42.tsp;0.7;0.05;2;906;699;29.6137
instances/dantzig42.tsp;0.7;0.05;3;1028;699;47.0672
instances/dantzig42.tsp;0.7;0.05;4;1073;699;53.505
instances/dantzig42.tsp;0.7;0.05;5;1048;699;49.9285
instances/dantzig42.tsp;0.7;0.05;6;843;699;20.6009
instances/dantzig42.tsp;0.7;0.05;7;826;699;18.1688
instances/dantzig42.tsp;0.7;0.05;8;865;699;23.7482
instances/dantzig42.tsp;0.7;0.05;9;911;699;30.329
instances/dantzig42.tsp;0.7;0.05;10;933;699;33.4764
instances/dantzig42.tsp;0.7;0.05;11;865;699;23.7482
instances/dantzig42.tsp;0.7;0.05;12;876;699;25.3219
instances/dantzig42.tsp;0.7;0.05;13;1098;699;57.0815
instances/dantzig42.tsp;0.7;0.05;14;885;699;26.6094
instances/dantzig42.tsp;0.7;0.05;15;922;699;31.9027
instances/dantzig42.tsp;0.7;0.05;16;897;699;28.3262
instances/dantzig42.tsp;0.7;0.05;17;964;699;37.9113
instances/dantzig42.tsp;0.7;0.05;18;1002;699;43.3476
instances/dantzig42.tsp;0.7;0.05;19;1004;699;43.6338
instances/dantzig42.tsp;0.7;0.05;20;890;699;27.3247
instances/dantzig42.tsp;0.7;0.05;21;934;699;33.6195
instances/dantzig42.tsp;0.7;0.05;22;901;699;28.8984
instances/dantzig42.tsp;0.7;0.05;23;1007;699;44.0629
instances/dantzig42.tsp;0.7;0.05;24;991;699;41.774
instances/dantzig42.tsp;0.7;0.05;25;1041;699;48.927
instances/dantzig42.tsp;0.7;0.05;26;859;699;22.8898
instances/dantzig42.tsp;0.7;0.05;27;901;699;28.8984
instances/dantzig42.tsp;0.7;0.05;28;958;699;37.0529
instances/dantzig42.tsp;0.7;0.05;29;840;699;20.1717
instances/dantzig42.tsp;0.7;0.05;30;960;699;37.3391
instances/dantzig42.tsp;0.8;0.01;1;1116;699;59.6567
instances/dantzig42.tsp;0.8;0.01;2;1054;699;50.7868
instances/dantzig42.tsp;0.8;0.01;3;1047;699;49.7854
instances/dantzig42.tsp;0.8;0.01;4;1163;699;66.3805
instances/dantzig42.tsp;0.8;0.01;5;1106;699;58.226
instances/dantzig42.tsp;0.8;0.01;6;1129;699;61.5165
instances/dantzig42.tsp;0.8;0.01;7;1043;699;49.2132
instances/dantzig42.tsp;0.8;0.01;8;917;699;31.1874
instances/dantzig42.tsp;0.8;0.01;9;922;699;31.9027
instances/dantzig42.tsp;0.8;0.01;10;928;699;32.7611
instances/dantzig42.tsp;0.8;0.01;11;1050;699;50.2146
instances/dantzig42.tsp;0.8;0.01;12;1114;699;59.3705
instances/dantzig42.tsp;0.8;0.01;13;913;699;30.6152
instances/dantzig42.tsp;0.8;0.01;14;1326;699;89.6996
instances/dantzig42.tsp;0.8;0.01;15;971;699;38.9127
instances/dantzig42.tsp;0.8;0.01;16;945;699;35.1931
instances/dantzig42.tsp;0.8;0.01;17;1018;699;45.6366
instances/dantzig42.tsp;0.8;0.01;18;1116;699;59.6567
instances/dantzig42.tsp;0.8;0.01;19;1057;699;51.216
instances/dantzig42.tsp;0.8;0.01;20;1043;699;49.2132
instances/dantzig42.tsp;0.8;0.01;21;987;699;41.2017
instances/dantzig42.tsp;0.8;0.01;22;948;699;35.6223
instances/dantzig42.tsp;0.8;0.01;23;1110;699;58.7983
instances/dantzig42.tsp;0.8;0.01;24;1120;699;60.2289
instances/dantzig42.tsp;0.8;0.01;25;1089;699;55.794
instances/dantzig42.tsp;0.8;0.01;26;903;699;29.1845
instances/dantzig42.tsp;0.8;0.01;27;934;699;33.6195
instances/dantzig42.tsp;0.8;0.01;28;1127;699;61.2303
instances/dantzig42.tsp;0.8;0.01;29;1116;699;59.6567
instances/dantzig42.tsp;0.8;0.01;30;1002;699;43.3476
instances/dantzig42.tsp;0.8;0.03;1;1027;699;46.9242
instances/dantzig42.tsp;0.8;0.03;2;1009;699;44.3491
instances/dantzig42.tsp;0.8;0.03;3;1063;699;52.0744
instances/dantzig42.tsp;0.8;0.03;4;975;699;39.485
instances/dantzig42.tsp;0.8;0.03;5;1070;699;53.0758
instances/dantzig42.tsp;0.8;0.03;6;822;699;17.5966
instances/dantzig42.tsp;0.8;0.03;7;982;699;40.4864
instances/dantzig42.tsp;0.8;0.03;8;977;699;39.7711
instances/dantzig42.tsp;0.8;0.03;9;872;699;24.7496
instances/dantzig42.tsp;0.8;0.03;10;1127;699;61.2303
instances/dantzig42.tsp;0.8;0.03;11;822;699;17.5966
instances/dantzig42.tsp;0.8;0.03;12;836;699;19.5994
instances/dantzig42.tsp;0.8;0.03;13;853;699;22.0315
instances/dantzig42.tsp;0.8;0.03;14;989;699;41.4878
instances/dantzig42.tsp;0.8;0.03;15;945;699;35.1931
instances/dantzig42.tsp;0.8;0.03;16;1023;699;46.3519
instances/dantzig42.tsp;0.8;0.03;17;978;699;39.9142
instances/dantzig42.tsp;0.8;0.03;18;876;699;25.3219
instances/dantzig42.tsp;0.8;0.03;19;871;699;24.6066
instances/dantzig42.tsp;0.8;0.03;20;875;699;25.1788
instances/dantzig42.tsp;0.8;0.03;21;907;699;29.7568
instances/dantzig42.tsp;0.8;0.03;22;1041;699;48.927
instances/dantzig42.tsp;0.8;0.03;23;909;699;30.0429
instances/dantzig42.tsp;0.8;0.03;24;927;699;32.618
instances/dantzig42.tsp;0.8;0.03;25;1047;699;49.7854
instances/dantzig42.tsp;0.8;0.03;26;934;699;33.6195
instances/dantzig42.tsp;0.8;0.03;27;845;699;20.887
instances/dantzig42.tsp;0.8;0.03;28;882;699;26.1803
instances/dantzig42.tsp;0.8;0.03;29;1149;699;64.3777
instances/dantzig42.tsp;0.8;0.03;30;960;699;37.3391
instances/dantzig42.tsp;0.8;0.05;1;976;699;39.628
instances/dantzig42.tsp;0.8;0.05;2;977;699;39.7711
instances/dantzig42.tsp;0.8;0.05;3;1017;699;45.4936
instances/dantzig42.tsp;0.8;0.05;4;915;699;30.9013
instances/dantzig42.tsp;0.8;0.05;5;1032;699;47.6395
instances/dantzig42.tsp;0.8;0.05;6;982;699;40.4864
instances/dantzig42.tsp;0.8;0.05;7;954;699;36.4807
instances/dantzig42.tsp;0.8;0.05;8;863;699;23.4621
instances/dantzig42.tsp;0.8;0.05;9;848;699;21.3162
instances/dantzig42.tsp;0.8;0.05;10;958;699;37.0529
instances/dantzig42.tsp;0.8;0.05;11;838;699;19.8856
instances/dantzig42.tsp;0.8;0.05;12;877;699;25.4649
instances/dantzig42.tsp;0.8;0.05;13;951;699;36.0515
instances/dantzig42.tsp;0.8;0.05;14;924;699;32.1888
