instancia;cruzamento;mutacao;execucao;fitness;limite_otimo;erro_relativo_percentual
instances/gr24.tsp;0.95;0.3;7;1464;1272;15.0943
instances/gr24.tsp;0.95;0.3;8;1409;1272;10.7704
instances/gr24.tsp;0.95;0.3;9;1340;1272;5.3459
instances/gr24.tsp;0.95;0.3;10;1352;1272;6.2893
instances/gr24.tsp;0.95;0.3;11;1564;1272;22.956
instances/gr24.tsp;0.95;0.3;12;1384;1272;8.805
instances/gr24.tsp;0.95;0.3;13;1608;1272;26.4151
instances/gr24.tsp;0.95;0.3;14;1691;1272;32.9403
instances/gr24.tsp;0.95;0.3;15;1391;1272;9.3553
instances/gr24.tsp;0.95;0.3;16;1474;1272;15.8805
instances/gr24.tsp;0.95;0.3;17;1485;1272;16.7453
instances/gr24.tsp;0.95;0.3;18;1310;1272;2.9874
instances/gr24.tsp;0.95;0.3;19;1515;1272;19.1038
instances/gr24.tsp;0.95;0.3;20;1407;1272;10.6132
instances/gr24.tsp;0.95;0.3;21;1320;1272;3.7736
instances/gr24.tsp;0.95;0.3;22;1394;1272;9.5912
instances/gr24.tsp;0.95;0.3;23;1476;1272;16.0377
instances/gr24.tsp;0.95;0.3;24;1451;1272;14.0723
instances/gr24.tsp;0.95;0.3;25;1367;1272;7.4686
instances/gr24.tsp;0.95;0.3;26;1345;1272;5.739
instances/gr24.tsp;0.95;0.3;27;1404;1272;10.3774
instances/gr24.tsp;0.95;0.3;28;1435;1272;12.8145
instances/gr24.tsp;0.95;0.3;29;1363;1272;7.1541
instances/gr24.tsp;0.95;0.3;30;1386;1272;8.9623
instances/fri26.tsp;0.95;0.3;1;1099;937;17.2892
instances/fri26.tsp;0.95;0.3;2;1069;937;14.0875
instances/fri26.tsp;0.95;0.3;3;1045;937;11.5261
instances/fri26.tsp;0.95;0.3;4;1250;937;33.4045
instances/fri26.tsp;0.95;0.3;5;1106;937;18.0363
instances/fri26.tsp;0.95;0.3;6;1038;937;10.7791
instances/fri26.tsp;0.95;0.3;7;1157;937;23.4792
instances/fri26.tsp;0.95;0.3;8;1042;937;11.206
instances/fri26.tsp;0.95;0.3;9;980;937;4.5891
instances/fri26.tsp;0.95;0.3;10;1011;937;7.8975
instances/fri26.tsp;0.95;0.3;11;996;937;6.2967
instances/fri26.tsp;0.95;0.3;12;1090;937;16.3287
instances/fri26.tsp;0.95;0.3;13;1092;937;16.5422
instances/fri26.tsp;0.95;0.3;14;1012;937;8.0043
instances/fri26.tsp;0.95;0.3;15;999;937;6.6169
instances/fri26.tsp;0.95;0.3;16;1094;937;16.7556
instances/fri26.tsp;0.95;0.3;17;1152;937;22.9456
instances/fri26.tsp;0.95;0.3;18;993;937;5.9765
instances/fri26.tsp;0.95;0.3;19;1079;937;15.1547
instances/fri26.tsp;0.95;0.3;20;968;937;3.3084
instances/fri26.tsp;0.95;0.3;21;1119;937;19.4237
instances/fri26.tsp;0.95;0.3;22;1039;937;10.8858
instances/fri26.tsp;0.95;0.3;23;1123;937;19.8506
instances/fri26.tsp;0.95;0.3;24;1078;937;15.048
instances/fri26.tsp;0.95;0.3;25;1153;937;23.0523
instances/fri26.tsp;0.95;0.3;26;1039;937;10.8858
instances/fri26.tsp;0.95;0.3;27;1062;937;13.3404
instances/fri26.tsp;0.95;0.3;28;1102;937;17.6094
instances/fri26.tsp;0.95;0.3;29;1028;937;9.7118
instances/fri26.tsp;0.95;0.3;30;1092;937;16.5422
instances/dantzig42.tsp;0.95;0.3;1;934;699;33.6195
instances/dantzig42.tsp;0.95;0.3;2;845;699;20.887
instances/dantzig42.tsp;0.95;0.3;3;854;699;22.1745
instances/dantzig42.tsp;0.95;0.3;4;892;699;27.6109
instances/dantzig42.tsp;0.95;0.3;5;1009;699;44.3491
instances/dantzig42.tsp;0.95;0.3;6;893;699;27.7539
instances/dantzig42.tsp;0.95;0.3;7;1053;699;50.6438
instances/dantzig42.tsp;0.95;0.3;8;972;699;39.0558
instances/dantzig42.tsp;0.95;0.3;9;878;699;25.608
instances/dantzig42.tsp;0.95;0.3;10;899;699;28.6123
instances/dantzig42.tsp;0.95;0.3;11;933;699;33.4764
instances/dantzig42.tsp;0.95;0.3;12;870;699;24.4635
instances/dantzig42.tsp;0.95;0.3;13;1026;699;46.7811
instances/dantzig42.tsp;0.95;0.3;14;1057;699;51.216
instances/dantzig42.tsp;0.95;0.3;15;904;699;29.3276
instances/dantzig42.tsp;0.95;0.3;16;854;699;22.1745
instances/dantzig42.tsp;0.95;0.3;17;991;699;41.774
instances/dantzig42.tsp;0.95;0.3;18;850;699;21.6023
instances/dantzig42.tsp;0.95;0.3;19;837;699;19.7425
instances/dantzig42.tsp;0.95;0.3;20;1094;699;56.5093
instances/dantzig42.tsp;0.95;0.3;21;903;699;29.1845
instances/dantzig42.tsp;0.95;0.3;22;1045;699;49.4993
instances/dantzig42.tsp;0.95;0.3;23;916;699;31.0443
instances/dantzig42.tsp;0.95;0.3;24;840;699;20.1717
instances/dantzig42.tsp;0.95;0.3;25;936;699;33.9056
instances/dantzig42.tsp;0.95;0.3;26;918;699;31.3305
instances/dantzig42.tsp;0.95;0.3;27;868;699;24.1774
instances/dantzig42.tsp;0.95;0.3;28;931;699;33.1903
instances/dantzig42.tsp;0.95;0.3;29;874;699;25.0358
instances/dantzig42.tsp;0.95;0.3;30;851;699;21.7454
instances/swiss42.tsp;0.95;0.3;1;1737;1273;36.4493
instances/swiss42.tsp;0.95;0.3;2;1631;1273;28.1225
instances/swiss42.tsp;0.95;0.3;3;1645;1273;29.2223
instances/swiss42.tsp;0.95;0.3;4;1416;1273;11.2333
instances/swiss42.tsp;0.95;0.3;5;1546;1273;21.4454
instances/swiss42.tsp;0.95;0.3;6;1682;1273;32.1288
instances/swiss42.tsp;0.95;0.3;7;1761;1273;38.3346
instances/swiss42.tsp;0.95;0.3;8;1688;1273;32.6002
instances/swiss42.tsp;0.95;0.3;9;1639;1273;28.751
instances/swiss42.tsp;0.95;0.3;10;1640;1273;28.8295
instances/swiss42.tsp;0.95;0.3;11;1689;1273;32.6787
instances/swiss42.tsp;0.95;0.3;12;1827;1273;43.5192
instances/swiss42.tsp;0.95;0.3;13;1570;1273;23.3307
instances/swiss42.tsp;0.95;0.3;14;1668;1273;31.0291
instances/swiss42.tsp;0.95;0.3;15;1607;1273;26.2372
instances/swiss42.tsp;0.95;0.3;16;1708;1273;34.1712
instances/swiss42.tsp;0.95;0.3;17;1863;1273;46.3472
instances/swiss42.tsp;0.95;0.3;18;1670;1273;31.1862
instances/swiss42.tsp;0.95;0.3;19;1412;1273;10.9191
instances/swiss42.tsp;0.95;0.3;20;1613;1273;26.7086
instances/swiss42.tsp;0.95;0.3;21;1463;1273;14.9254
instances/swiss42.tsp;0.95;0.3;22;1580;1273;24.1163
instances/swiss42.tsp;0.95;0.3;23;1696;1273;33.2286
instances/swiss42.tsp;0.95;0.3;24;1579;1273;24.0377
instances/swiss42.tsp;0.95;0.3;25;1586;1273;24.5876
instances/swiss42.tsp;0.95;0.3;26;1482;1273;16.4179
instances/swiss42.tsp;0.95;0.3;27;1706;1273;34.0141
instances/swiss42.tsp;0.95;0.3;28;1734;1273;36.2137
instances/swiss42.tsp;0.95;0.3;29;1694;1273;33.0715
instances/swiss42.tsp;0.95;0.3;30;1543;1273;21.2097
instances/gr48.tsp;0.95;0.3;1;6852;5046;35.7907
instances/gr48.tsp;0.95;0.3;2;6270;5046;24.2568
instances/gr48.tsp;0.95;0.3;3;6537;5046;29.5482
instances/gr48.tsp;0.95;0.3;4;6162;5046;22.1165
instances/gr48.tsp;0.95;0.3;5;6719;5046;33.155
instances/gr48.tsp;0.95;0.3;6;6472;5046;28.26
instances/gr48.tsp;0.95;0.3;7;6711;5046;32.9964
instances/gr48.tsp;0.95;0.3;8;5716;5046;13.2778
instances/gr48.tsp;0.95;0.3;9;6756;5046;33.8882
instances/gr48.tsp;0.95;0.3;10;6616;5046;31.1138
instances/gr48.tsp;0.95;0.3;11;6987;5046;38.4661
instances/gr48.tsp;0.95;0.3;12;6296;5046;24.7721
instances/gr48.tsp;0.95;0.3;13;5977;5046;18.4503
instances/gr48.tsp;0.95;0.3;14;7109;5046;40.8839
instances/gr48.tsp;0.95;0.3;15;6330;5046;25.4459
instances/gr48.tsp;0.95;0.3;16;6462;5046;28.0618
instances/gr48.tsp;0.95;0.3;17;7271;5046;44.0943
instances/gr48.tsp;0.95;0.3;18;6738;5046;33.5315
instances/gr48.tsp;0.95;0.3;19;6231;5046;23.4839
instances/gr48.tsp;0.95;0.3;20;6057;5046;20.0357
instances/gr48.tsp;0.95;0.3;21;6859;5046;35.9294
instances/gr48.tsp;0.95;0.3;22;6407;5046;26.9719
instances/gr48.tsp;0.95;0.3;23;6303;5046;24.9108
instances/gr48.tsp;0.95;0.3;24;6742;5046;33.6108
instances/gr48.tsp;0.95;0.3;25;6598;5046;30.757
instances/gr48.tsp;0.95;0.3;26;6822;5046;35.1962
instances/gr48.tsp;0.95;0.3;27;6858;5046;35.9096
instances/gr48.tsp;0.95;0.3;28;6960;5046;37.931
instances/gr48.tsp;0.95;0.3;29;6982;5046;38.367
instances/gr48.tsp;0.95;0.3;30;5785;5046;14.6453
instances/hk48.tsp;0.95;0.3;1;15421;11461;34.552
instances/hk48.tsp;0.95;0.3;2;15604;11461;36.1487
instances/hk48.tsp;0.95;0.3;3;16096;11461;40.4415
instances/hk48.tsp;0.95;0.3;4;14077;11461;22.8252
instances/hk48.tsp;0.95;0.3;5;15511;11461;35.3372
instances/hk48.tsp;0.95;0.3;6;14533;11461;26.8039
instances/hk48.tsp;0.95;0.3;7;13515;11461;17.9216
instances/hk48.tsp;0.95;0.3;8;14139;11461;23.3662
instances/hk48.tsp;0.95;0.3;9;12727;11461;11.0462
instances/hk48.tsp;0.95;0.3;10;14125;11461;23.244
instances/hk48.tsp;0.95;0.3;11;13463;11461;17.4679
instances/hk48.tsp;0.95;0.3;12;15696;11461;36.9514
instances/hk48.tsp;0.95;0.3;13;14812;11461;29.2383
instances/hk48.tsp;0.95;0.3;14;13784;11461;20.2687
instances/hk48.tsp;0.95;0.3;15;15410;11461;34.456
instances/hk48.tsp;0.95;0.3;16;15549;11461;35.6688
instances/hk48.tsp;0.95;0.3;17;14425;11461;25.8616
instances/hk48.tsp;0.95;0.3;18;15048;11461;31.2974
instances/hk48.tsp;0.95;0.3;19;14401;11461;25.6522
instances/hk48.tsp;0.95;0.3;20;13873;11461;21.0453
instances/hk48.tsp;0.95;0.3;21;16557;11461;44.4638
instances/hk48.tsp;0.95;0.3;22;14966;11461;30.582
instances/hk48.tsp;0.95;0.3;23;15746;11461;37.3877
instances/hk48.tsp;0.95;0.3;24;15143;11461;32.1263
instances/hk48.tsp;0.95;0.3;25;14326;11461;24.9978
instances/hk48.tsp;0.95;0.3;26;15329;11461;33.7492
instances/hk48.tsp;0.95;0.3;27;13722;11461;19.7278
instances/hk48.tsp;0.95;0.3;28;14624;11461;27.5979
instances/hk48.tsp;0.95;0.3;29;16193;11461;41.2878
instances/hk48.tsp;0.95;0.3;30;14083;11461;22.8776
instances/eil51.tsp;0.95;0.3;1;556;426;30.5164
instances/eil51.tsp;0.95;0.3;2;521;426;22.3005
instances/eil51.tsp;0.95;0.3;3;524;426;23.0047
instances/eil51.tsp;0.95;0.3;4;519;426;21.831
instances/eil51.tsp;0.95;0.3;5;582;426;36.6197
instances/eil51.tsp;0.95;0.3;6;570;426;33.8028
instances/eil51.tsp;0.95;0.3;7;515;426;20.892
instances/eil51.tsp;0.95;0.3;8;561;426;31.6901
instances/eil51.tsp;0.95;0.3;9;483;426;13.3803
instances/eil51.tsp;0.95;0.3;10;545;426;27.9343
instances/eil51.tsp;0.95;0.3;11;507;426;19.0141
instances/eil51.tsp;0.95;0.3;12;621;426;45.7746
instances/eil51.tsp;0.95;0.3;13;548;426;28.6385
instances/eil51.tsp;0.95;0.3;14;464;426;8.9202
instances/eil51.tsp;0.95;0.3;15;564;426;32.3944
instances/eil51.tsp;0.95;0.3;16;589;426;38.2629
instances/eil51.tsp;0.95;0.3;17;498;426;16.9014
instances/eil51.tsp;0.95;0.3;18;530;426;24.4131
instances/eil51.tsp;0.95;0.3;19;546;426;28.169
instances/eil51.tsp;0.95;0.3;20;513;426;20.4225
instances/eil51.tsp;0.95;0.3;21;532;426;24.8826
instances/eil51.tsp;0.95;0.3;22;469;426;10.0939
instances/eil51.tsp;0.95;0.3;23;575;426;34.9765
instances/eil51.tsp;0.95;0.3;24;509;426;19.4836
instances/eil51.tsp;0.95;0.3;25;495;426;16.1972
instances/eil51.tsp;0.95;0.3;26;586;426;37.5587
instances/eil51.tsp;0.95;0.3;27;505;426;18.5446
instances/eil51.tsp;0.95;0.3;28;519;426;21.831
instances/eil51.tsp;0.95;0.3;29;546;426;28.169
instances/eil51.tsp;0.95;0.3;30;510;426;19.7183
instances/berlin52.tsp;0.95;0.3;1;10890;7542;44.3914
instances/berlin52.tsp;0.95;0.3;2;9349;7542;23.9592
instances/berlin52.tsp;0.95;0.3;3;10277;7542;36.2636
instances/berlin52.tsp;0.95;0.3;4;9263;7542;22.8189
instances/berlin52.tsp;0.95;0.3;5;10073;7542;33.5587
instances/berlin52.tsp;0.95;0.3;6;9982;7542;32.3522
instances/berlin52.tsp;0.95;0.3;7;9236;7542;22.4609
instances/berlin52.tsp;0.95;0.3;8;9577;7542;26.9822
instances/berlin52.tsp;0.95;0.3;9;9989;7542;32.445
instances/berlin52.tsp;0.95;0.3;10;9319;7542;23.5614
instances/berlin52.tsp;0.95;0.3;11;9032;7542;19.756
instances/berlin52.tsp;0.95;0.3;12;9124;7542;20.9759
instances/berlin52.tsp;0.95;0.3;13;9143;7542;21.2278
instances/berlin52.tsp;0.95;0.3;14;9097;7542;20.6179
instances/berlin52.tsp;0.95;0.3;15;10403;7542;37.9342
instances/berlin52.tsp;0.95;0.3;16;10079;7542;33.6383
instances/berlin52.tsp;0.95;0.3;17;9846;7542;30.5489
instances/berlin52.tsp;0.95;0.3;18;8291;7542;9.9311
instances/berlin52.tsp;0.95;0.3;19;10017;7542;32.8162
instances/berlin52.tsp;0.95;0.3;20;10417;7542;38.1199
instances/berlin52.tsp;0.95;0.3;21;10081;7542;33.6648
instances/berlin52.tsp;0.95;0.3;22;10171;7542;34.8581
instances/berlin52.tsp;0.95;0.3;23;9829;7542;30.3235
instances/berlin52.tsp;0.95;0.3;24;10017;7542;32.8162
instances/berlin52.tsp;0.95;0.3;25;10554;7542;39.9364
instances/berlin52.tsp;0.95;0.3;26;10071;7542;33.5322
instances/berlin52.tsp;0.95;0.3;27;10395;7542;37.8282
instances/berlin52.tsp;0.95;0.3;28;9382;7542;24.3967
instances/berlin52.tsp;0.95;0.3;29;9302;7542;23.336
instances/berlin52.tsp;0.95;0.3;30;10106;7542;33.9963
instances/brazil58.tsp;0.95;0.3;1;36787;25395;44.8592
instances/brazil58.tsp;0.95;0.3;2;32951;25395;29.7539
instances/brazil58.tsp;0.95;0.3;3;30795;25395;21.264
instances/brazil58.tsp;0.95;0.3;4;35798;25395;40.9648
instances/brazil58.tsp;0.95;0.3;5;32537;25395;28.1236
instances/brazil58.tsp;0.95;0.3;6;33512;25395;31.963
instances/brazil58.tsp;0.95;0.3;7;34182;25395;34.6013
instances/brazil58.tsp;0.95;0.3;8;30235;25395;19.0589
instances/brazil58.tsp;0.95;0.3;9;37418;25395;47.344
instances/brazil58.tsp;0.95;0.3;10;35868;25395;41.2404
instances/brazil58.tsp;0.95;0.3;11;29928;25395;17.85
instances/brazil58.tsp;0.95;0.3;12;32385;25395;27.5251
instances/brazil58.tsp;0.95;0.3;13;38770;25395;52.6678
instances/brazil58.tsp;0.95;0.3;14;31912;25395;25.6625
instances/brazil58.tsp;0.95;0.3;15;33430;25395;31.6401
instances/brazil58.tsp;0.95;0.3;16;33626;25395;32.4119
instances/brazil58.tsp;0.95;0.3;17;32249;25395;26.9896
instances/brazil58.tsp;0.95;0.3;18;37101;25395;46.0957
instances/brazil58.tsp;0.95;0.3;19;34935;25395;37.5665
instances/brazil58.tsp;0.95;0.3;20;34284;25395;35.003
instances/brazil58.tsp;0.95;0.3;21;32595;25395;28.352
instances/brazil58.tsp;0.95;0.3;22;34972;25395;37.7121
instances/brazil58.tsp;0.95;0.3;23;30213;25395;18.9722
instances/brazil58.tsp;0.95;0.3;24;37924;25395;49.3365
instances/brazil58.tsp;0.95;0.3;25;33607;25395;32.3371
instances/brazil58.tsp;0.95;0.3;26;37179;25395;46.4028
instances/brazil58.tsp;0.95;0.3;27;33602;25395;32.3174
instances/brazil58.tsp;0.95;0.3;28;33614;25395;32.3646
instances/brazil58.tsp;0.95;0.3;29;31175;25395;22.7604
instances/brazil58.tsp;0.95;0.3;30;32538;25395;28.1276
instances/st70.tsp;0.95;0.3;1;1040;675;54.0741
instances/st70.tsp;0.95;0.3;2;894;675;32.4444
instances/st70.tsp;0.95;0.3;3;1073;675;58.963
instances/st70.tsp;0.95;0.3;4;1073;675;58.963
instances/st70.tsp;0.95;0.3;5;1002;675;48.4444
instances/st70.tsp;0.95;0.3;6;973;675;44.1481
instances/st70.tsp;0.95;0.3;7;1096;675;62.3704
instances/st70.tsp;0.95;0.3;8;1090;675;61.4815
instances/st70.tsp;0.95;0.3;9;1025;675;51.8519
instances/st70.tsp;0.95;0.3;10;1099;675;62.8148
instances/st70.tsp;0.95;0.3;11;987;675;46.2222
instances/st70.tsp;0.95;0.3;12;1021;675;51.2593
instances/st70.tsp;0.95;0.3;13;1011;675;49.7778
instances/st70.tsp;0.95;0.3;14;973;675;44.1481
instances/st70.tsp;0.95;0.3;15;1101;675;63.1111
instances/st70.tsp;0.95;0.3;16;991;675;46.8148
instances/st70.tsp;0.95;0.3;17;964;675;42.8148
instances/st70.tsp;0.95;0.3;18;976;675;44.5926
instances/st70.tsp;0.95;0.3;19;993;675;47.1111
instances/st70.tsp;0.95;0.3;20;1071;675;58.6667
instances/st70.tsp;0.95;0.3;21;1042;675;54.3704
instances/st70.tsp;0.95;0.3;22;1072;675;58.8148
instances/st70.tsp;0.95;0.3;23;977;675;44.7407
instances/st70.tsp;0.95;0.3;24;1039;675;53.9259
instances/st70.tsp;0.95;0.3;25;882;675;30.6667
instances/st70.tsp;0.95;0.3;26;1107;675;64.0
instances/st70.tsp;0.95;0.3;27;935;675;38.5185
instances/st70.tsp;0.95;0.3;28;1122;675;66.2222
instances/st70.tsp;0.95;0.3;29;872;675;29.1852
instances/st70.tsp;0.95;0.3;30;1116;675;65.3333
instances/eil76.tsp;0.95;0.3;1;659;538;22.4907
instances/eil76.tsp;0.95;0.3;2;724;538;34.5725
instances/eil76.tsp;0.95;0.3;3;742;538;37.9182
instances/eil76.tsp;0.95;0.3;4;779;538;44.7955
instances/eil76.tsp;0.95;0.3;5;781;538;45.1673
instances/eil76.tsp;0.95;0.3;6;745;538;38.4758
instances/eil76.tsp;0.95;0.3;7;822;538;52.7881
instances/eil76.tsp;0.95;0.3;8;711;538;32.1561
instances/eil76.tsp;0.95;0.3;9;737;538;36.9888
instances/eil76.tsp;0.95;0.3;10;845;538;57.0632
instances/eil76.tsp;0.95;0.3;11;795;538;47.7695
instances/eil76.tsp;0.95;0.3;12;722;538;34.2007
instances/eil76.tsp;0.95;0.3;13;776;538;44.2379
instances/eil76.tsp;0.95;0.3;14;808;538;50.1859
instances/eil76.tsp;0.95;0.3;15;777;538;44.4238
instances/eil76.tsp;0.95;0.3;16;754;538;40.1487
instances/eil76.tsp;0.95;0.3;17;666;538;23.7918
instances/eil76.tsp;0.95;0.3;18;715;538;32.8996
instances/eil76.tsp;0.95;0.3;19;737;538;36.9888
instances/eil76.tsp;0.95;0.3;20;715;538;32.8996
instances/eil76.tsp;0.95;0.3;21;829;538;54.0892
instances/eil76.tsp;0.95;0.3;22;684;538;27.1375
instances/eil76.tsp;0.95;0.3;23;661;538;22.8625
instances/eil76.tsp;0.95;0.3;24;754;538;40.1487
instances/eil76.tsp;0.95;0.3;25;704;538;30.855
instances/eil76.tsp;0.95;0.3;26;728;538;35.316
instances/eil76.tsp;0.95;0.3;27;762;538;41.6357
instances/eil76.tsp;0.95;0.3;28;794;538;47.5836
instances/eil76.tsp;0.95;0.3;29;811;538;50.7435
instances/eil76.tsp;0.95;0.3;30;757;538;40.7063
instances/pr76.tsp;0.95;0.3;1;155731;108159;43.9834
instances/pr76.tsp;0.95;0.3;2;159517;108159;47.4838
instances/pr76.tsp;0.95;0.3;3;164878;108159;52.4404
instances/pr76.tsp;0.95;0.3;4;159941;108159;47.8758
instances/pr76.tsp;0.95;0.3;5;156906;108159;45.0698
instances/pr76.tsp;0.95;0.3;6;159582;108159;47.5439
instances/pr76.tsp;0.95;0.3;7;165365;108159;52.8907
instances/pr76.tsp;0.95;0.3;8;150895;108159;39.5122
instances/pr76.tsp;0.95;0.3;9;151409;108159;39.9874
instances/pr76.tsp;0.95;0.3;10;151751;108159;40.3036
instances/pr76.tsp;0.95;0.3;11;146386;108159;35.3433
instances/pr76.tsp;0.95;0.3;12;172234;108159;59.2415
instances/pr76.tsp;0.95;0.3;13;138644;108159;28.1854
instances/pr76.tsp;0.95;0.3;14;174602;108159;61.4309
instances/pr76.tsp;0.95;0.3;15;166379;108159;53.8282
instances/pr76.tsp;0.95;0.3;16;170808;108159;57.9231
instances/pr76.tsp;0.95;0.3;17;157208;108159;45.349
instances/pr76.tsp;0.95;0.3;18;168087;108159;55.4073
instances/pr76.tsp;0.95;0.3;19;153031;108159;41.4871
instances/pr76.tsp;0.95;0.3;20;142369;108159;31.6294
instances/pr76.tsp;0.95;0.3;21;156128;108159;44.3504
instances/pr76.tsp;0.95;0.3;22;155066;108159;43.3686
instances/pr76.tsp;0.95;0.3;23;153098;108159;41.549
instances/pr76.tsp;0.95;0.3;24;162402;108159;50.1512
instances/pr76.tsp;0.95;0.3;25;160764;108159;48.6367
instances/pr76.tsp;0.95;0.3;26;143240;108159;32.4347
instances/pr76.tsp;0.95;0.3;27;142671;108159;31.9086
instances/pr76.tsp;0.95;0.3;28;162960;108159;50.6671
instances/pr76.tsp;0.95;0.3;29;154946;108159;43.2576
instances/pr76.tsp;0.95;0.3;30;159561;108159;47.5245
instances/rat99.tsp;0.95;0.3;1;2189;1211;80.7597
instances/rat99.tsp;0.95;0.3;2;2043;1211;68.7036
instances/rat99.tsp;0.95;0.3;3;2052;1211;69.4467
instances/rat99.tsp;0.95;0.3;4;2021;1211;66.8869
instances/rat99.tsp;0.95;0.3;5;2087;1211;72.3369
instances/rat99.tsp;0.95;0.3;6;2025;1211;67.2172
instances/rat99.tsp;0.95;0.3;7;2149;1211;77.4566
instances/rat99.tsp;0.95;0.3;8;1893;1211;56.3171
instances/rat99.tsp;0.95;0.3;9;2068;1211;70.768
instances/rat99.tsp;0.95;0.3;10;1961;1211;61.9323
instances/rat99.tsp;0.95;0.3;11;2203;1211;81.9158
instances/rat99.tsp;0.95;0.3;12;1899;1211;56.8126
instances/rat99.tsp;0.95;0.3;13;1767;1211;45.9125
instances/rat99.tsp;0.95;0.3;14;1877;1211;54.9959
instances/rat99.tsp;0.95;0.3;15;1843;1211;52.1883
instances/rat99.tsp;0.95;0.3;16;1728;1211;42.692
instances/rat99.tsp;0.95;0.3;17;1859;1211;53.5095
instances/rat99.tsp;0.95;0.3;18;2258;1211;86.4575
instances/rat99.tsp;0.95;0.3;19;1818;1211;50.1239
instances/rat99.tsp;0.95;0.3;20;1874;1211;54.7481
