instancia;cruzamento;mutacao;execucao;fitness;limite_otimo;erro_relativo_percentual
instances/berlin52.tsp;0.95;0.004;22;8016;7542;6.2848
instances/berlin52.tsp;0.95;0.004;23;7886;7542;4.5611
instances/berlin52.tsp;0.95;0.004;24;8051;7542;6.7489
instances/berlin52.tsp;0.95;0.004;25;7949;7542;5.3964
instances/berlin52.tsp;0.95;0.004;26;7717;7542;2.3203
instances/berlin52.tsp;0.95;0.004;27;7618;7542;1.0077
instances/berlin52.tsp;0.95;0.004;28;7793;7542;3.328
instances/berlin52.tsp;0.95;0.004;29;8111;7542;7.5444
instances/berlin52.tsp;0.95;0.004;30;7542;7542;0.0
instances/eil76.tsp;0.95;0.004;1;585;538;8.7361
instances/eil76.tsp;0.95;0.004;2;559;538;3.9033
instances/eil76.tsp;0.95;0.004;3;561;538;4.2751
instances/eil76.tsp;0.95;0.004;4;565;538;5.0186
instances/eil76.tsp;0.95;0.004;5;562;538;4.461
instances/eil76.tsp;0.95;0.004;6;559;538;3.9033
instances/eil76.tsp;0.95;0.004;7;566;538;5.2045
instances/eil76.tsp;0.95;0.004;8;557;538;3.5316
instances/eil76.tsp;0.95;0.004;9;559;538;3.9033
instances/eil76.tsp;0.95;0.004;10;559;538;3.9033
instances/eil76.tsp;0.95;0.004;11;558;538;3.7175
instances/eil76.tsp;0.95;0.004;12;559;538;3.9033
instances/eil76.tsp;0.95;0.004;13;548;538;1.8587
instances/eil76.tsp;0.95;0.004;14;555;538;3.1599
instances/eil76.tsp;0.95;0.004;15;561;538;4.2751
instances/eil76.tsp;0.95;0.004;16;564;538;4.8327
instances/eil76.tsp;0.95;0.004;17;564;538;4.8327
instances/eil76.tsp;0.95;0.004;18;558;538;3.7175
instances/eil76.tsp;0.95;0.004;19;558;538;3.7175
instances/eil76.tsp;0.95;0.004;20;571;538;6.1338
instances/eil76.tsp;0.95;0.004;21;563;538;4.6468
instances/eil76.tsp;0.95;0.004;22;559;538;3.9033
instances/eil76.tsp;0.95;0.004;23;554;538;2.974
instances/eil76.tsp;0.95;0.004;24;546;538;1.487
instances/eil76.tsp;0.95;0.004;25;566;538;5.2045
instances/eil76.tsp;0.95;0.004;26;562;538;4.461
instances/eil76.tsp;0.95;0.004;27;559;538;3.9033
instances/eil76.tsp;0.95;0.004;28;563;538;4.6468
instances/eil76.tsp;0.95;0.004;29;551;538;2.4164
instances/eil76.tsp;0.95;0.004;30;556;538;3.3457
instances/kroA100.tsp;0.95;0.004;1;21391;21282;0.5122
instances/kroA100.tsp;0.95;0.004;2;21989;21282;3.3221
instances/kroA100.tsp;0.95;0.004;3;22231;21282;4.4592
instances/kroA100.tsp;0.95;0.004;4;21968;21282;3.2234
instances/kroA100.tsp;0.95;0.004;5;22104;21282;3.8624
instances/kroA100.tsp;0.95;0.004;6;22086;21282;3.7778
instances/kroA100.tsp;0.95;0.004;7;21941;21282;3.0965
instances/kroA100.tsp;0.95;0.004;8;23073;21282;8.4156
instances/kroA100.tsp;0.95;0.004;9;22295;21282;4.7599
instances/kroA100.tsp;0.95;0.004;10;22164;21282;4.1443
instances/kroA100.tsp;0.95;0.004;11;21654;21282;1.748
instances/kroA100.tsp;0.95;0.004;12;22076;21282;3.7309
instances/kroA100.tsp;0.95;0.004;13;21446;21282;0.7706
instances/kroA100.tsp;0.95;0.004;14;21471;21282;0.8881
instances/kroA100.tsp;0.95;0.004;15;21763;21282;2.2601
instances/kroA100.tsp;0.95;0.004;16;21725;21282;2.0816
instances/kroA100.tsp;0.95;0.004;17;22721;21282;6.7616
instances/kroA100.tsp;0.95;0.004;18;21633;21282;1.6493
instances/kroA100.tsp;0.95;0.004;19;22484;21282;5.648
instances/kroA100.tsp;0.95;0.004;20;22488;21282;5.6668
instances/kroA100.tsp;0.95;0.004;21;22798;21282;7.1234
instances/kroA100.tsp;0.95;0.004;22;22467;21282;5.5681
instances/kroA100.tsp;0.95;0.004;23;21628;21282;1.6258
instances/kroA100.tsp;0.95;0.004;24;21417;21282;0.6343
instances/kroA100.tsp;0.95;0.004;25;21889;21282;2.8522
instances/kroA100.tsp;0.95;0.004;26;22259;21282;4.5907
instances/kroA100.tsp;0.95;0.004;27;22009;21282;3.416
instances/kroA100.tsp;0.95;0.004;28;22579;21282;6.0944
instances/kroA100.tsp;0.95;0.004;29;21697;21282;1.95
instances/kroA100.tsp;0.95;0.004;30;22296;21282;4.7646
