instancia;cruzamento;mutacao;execucao;fitness;limite_otimo;erro_relativo_percentual
instances/gr17.tsp;0.9;0.004;22;2163;2085;3.741
instances/gr17.tsp;0.9;0.004;23;2098;2085;0.6235
instances/gr17.tsp;0.9;0.004;24;2088;2085;0.1439
instances/gr17.tsp;0.9;0.004;25;2095;2085;0.4796
instances/gr17.tsp;0.9;0.004;26;2095;2085;0.4796
instances/gr17.tsp;0.9;0.004;27;2085;2085;0.0
instances/gr17.tsp;0.9;0.004;28;2223;2085;6.6187
instances/gr17.tsp;0.9;0.004;29;2095;2085;0.4796
instances/gr17.tsp;0.9;0.004;30;2169;2085;4.0288
instances/gr17.tsp;0.95;0.001;1;2085;2085;0.0
instances/gr17.tsp;0.95;0.001;2;2236;2085;7.2422
instances/gr17.tsp;0.95;0.001;3;2095;2085;0.4796
instances/gr17.tsp;0.95;0.001;4;2343;2085;12.3741
instances/gr17.tsp;0.95;0.001;5;2219;2085;6.4269
instances/gr17.tsp;0.95;0.001;6;2085;2085;0.0
instances/gr17.tsp;0.95;0.001;7;2095;2085;0.4796
instances/gr17.tsp;0.95;0.001;8;2158;2085;3.5012
instances/gr17.tsp;0.95;0.001;9;2203;2085;5.6595
instances/gr17.tsp;0.95;0.001;10;2243;2085;7.5779
instances/gr17.tsp;0.95;0.001;11;2197;2085;5.3717
instances/gr17.tsp;0.95;0.001;12;2095;2085;0.4796
instances/gr17.tsp;0.95;0.001;13;2085;2085;0.0
instances/gr17.tsp;0.95;0.001;14;2185;2085;4.7962
instances/gr17.tsp;0.95;0.001;15;2153;2085;3.2614
instances/gr17.tsp;0.95;0.001;16;2198;2085;5.4197
instances/gr17.tsp;0.95;0.001;17;2163;2085;3.741
instances/gr17.tsp;0.95;0.001;18;2214;2085;6.1871
instances/gr17.tsp;0.95;0.001;19;2159;2085;3.5492
instances/gr17.tsp;0.95;0.001;20;2164;2085;3.789
instances/gr17.tsp;0.95;0.001;21;2095;2085;0.4796
instances/gr17.tsp;0.95;0.001;22;2224;2085;6.6667
instances/gr17.tsp;0.95;0.001;23;2273;2085;9.0168
instances/gr17.tsp;0.95;0.001;24;2154;2085;3.3094
instances/gr17.tsp;0.95;0.001;25;2182;2085;4.6523
instances/gr17.tsp;0.95;0.001;26;2290;2085;9.8321
instances/gr17.tsp;0.95;0.001;27;2219;2085;6.4269
instances/gr17.tsp;0.95;0.001;28;2095;2085;0.4796
instances/gr17.tsp;0.95;0.001;29;2196;2085;5.3237
instances/gr17.tsp;0.95;0.001;30;2290;2085;9.8321
instances/gr17.tsp;0.95;0.0025;1;2162;2085;3.693
instances/gr17.tsp;0.95;0.0025;2;2130;2085;2.1583
instances/gr17.tsp;0.95;0.0025;3;2158;2085;3.5012
instances/gr17.tsp;0.95;0.0025;4;2197;2085;5.3717
instances/gr17.tsp;0.95;0.0025;5;2095;2085;0.4796
instances/gr17.tsp;0.95;0.0025;6;2132;2085;2.2542
instances/gr17.tsp;0.95;0.0025;7;2085;2085;0.0
instances/gr17.tsp;0.95;0.0025;8;2095;2085;0.4796
instances/gr17.tsp;0.95;0.0025;9;2248;2085;7.8177
instances/gr17.tsp;0.95;0.0025;10;2090;2085;0.2398
instances/gr17.tsp;0.95;0.0025;11;2196;2085;5.3237
instances/gr17.tsp;0.95;0.0025;12;2175;2085;4.3165
instances/gr17.tsp;0.95;0.0025;13;2168;2085;3.9808
instances/gr17.tsp;0.95;0.0025;14;2090;2085;0.2398
instances/gr17.tsp;0.95;0.0025;15;2163;2085;3.741
instances/gr17.tsp;0.95;0.0025;16;2096;2085;0.5276
